zip_file,status,audio_found,audio_made_smaller,before_bytes,after_bytes,before_mib,after_mib,saved_bytes,saved_percent,output_file
LIDO_hi1000.zip,compressed,44,44,681923,329679,0.65,0.31,352244,51.65,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi1000.zip
LIDO_hi_3615.zip,compressed,31,31,601661,321471,0.57,0.31,280190,46.57,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_3615.zip
LIDO_hi_4100.zip,compressed,14,14,643449,328722,0.61,0.31,314727,48.91,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_4100.zip
LIDO_maths0600_en.zip,compressed,22,22,407506,324778,0.39,0.31,82728,20.3,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0600_en.zip
LIDO_maths1101_en.zip,compressed,60,60,1049189,324139,1,0.31,725050,69.11,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1101_en.zip
LIDO_maths1112_hi.zip,compressed,52,52,1025821,326873,0.98,0.31,698948,68.14,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1112_hi.zip
LIDO_maths1801_kn.zip,compressed,63,63,599721,319946,0.57,0.31,279775,46.65,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1801_kn.zip
LIDO_maths2620_hi.zip,compressed,35,35,608372,326988,0.58,0.31,281384,46.25,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2620_hi.zip
LIDO_maths2721_hi.zip,compressed,35,35,607887,322400,0.58,0.31,285487,46.96,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2721_hi.zip
LIDO_maths3001_kn.zip,compressed,30,30,1672200,322903,1.59,0.31,1349297,80.69,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3001_kn.zip
LIDO_maths3010_hi.zip,compressed,35,35,609643,322151,0.58,0.31,287492,47.16,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3010_hi.zip
LIDO_pictureboard0016.zip,compressed,1,1,326373,325412,0.31,0.31,961,0.29,/home/santhosh/Desktop/audio-compressed-zips/LIDO_pictureboard0016.zip
pwc_0019.zip,compressed,86,86,593725,329431,0.57,0.31,264294,44.51,/home/santhosh/Desktop/audio-compressed-zips/pwc_0019.zip
pwc_0024.zip,compressed,69,69,569975,324728,0.54,0.31,245247,43.03,/home/santhosh/Desktop/audio-compressed-zips/pwc_0024.zip
LIDO_en0907.zip,compressed,37,37,571784,339430,0.55,0.32,232354,40.64,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0907.zip
LIDO_en1706.zip,compressed,31,31,377233,333158,0.36,0.32,44075,11.68,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1706.zip
LIDO_en1805.zip,compressed,46,46,490169,339448,0.47,0.32,150721,30.75,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1805.zip
LIDO_en_5046.zip,compressed,5,5,346450,338924,0.33,0.32,7526,2.17,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5046.zip
LIDO_en_5053.zip,compressed,3,3,336672,333175,0.32,0.32,3497,1.04,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5053.zip
LIDO_en_5102.zip,compressed,33,33,422027,340182,0.4,0.32,81845,19.39,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5102.zip
LIDO_hi0108.zip,compressed,8,8,386688,333860,0.37,0.32,52828,13.66,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0108.zip
LIDO_hi0115.zip,compressed,7,7,380549,334750,0.36,0.32,45799,12.03,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0115.zip
LIDO_hi0122.zip,compressed,8,8,383388,331345,0.37,0.32,52043,13.57,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0122.zip
LIDO_hi0131.zip,compressed,6,6,385441,335149,0.37,0.32,50292,13.05,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0131.zip
LIDO_hi0704.zip,compressed,20,20,503532,334420,0.48,0.32,169112,33.59,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0704.zip
LIDO_hi_3402.zip,compressed,18,18,399725,331951,0.38,0.32,67774,16.96,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_3402.zip
LIDO_kn2404.zip,compressed,19,19,367099,339348,0.35,0.32,27751,7.56,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2404.zip
LIDO_kn2804.zip,compressed,23,23,376627,338765,0.36,0.32,37862,10.05,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2804.zip
LIDO_kn3700.zip,compressed,23,23,367838,332149,0.35,0.32,35689,9.7,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3700.zip
LIDO_kn3705.zip,compressed,12,12,352715,337236,0.34,0.32,15479,4.39,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3705.zip
LIDO_kn4311.zip,compressed,15,15,423690,333076,0.4,0.32,90614,21.39,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4311.zip
LIDO_maths0600_hi.zip,compressed,23,23,453069,333161,0.43,0.32,119908,26.47,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0600_hi.zip
LIDO_maths1904_en.zip,compressed,61,61,1107602,338054,1.06,0.32,769548,69.48,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1904_en.zip
LIDO_maths1907_kn.zip,compressed,53,53,1839860,338475,1.75,0.32,1501385,81.6,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1907_kn.zip
LIDO_maths2720_hi.zip,compressed,35,35,640815,340739,0.61,0.32,300076,46.83,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2720_hi.zip
LIDO_maths2721_kn.zip,compressed,35,35,1815036,337020,1.73,0.32,1478016,81.43,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2721_kn.zip
LIDO_maths3002_hi.zip,compressed,35,35,660018,339686,0.63,0.32,320332,48.53,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3002_hi.zip
LIDO_maths3004_en.zip,compressed,30,30,625184,335291,0.6,0.32,289893,46.37,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3004_en.zip
LIDO_maths3011_hi.zip,compressed,35,35,999802,336174,0.95,0.32,663628,66.38,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3011_hi.zip
LIDO_pictureboard0014.zip,compressed,1,1,332451,330514,0.32,0.32,1937,0.58,/home/santhosh/Desktop/audio-compressed-zips/LIDO_pictureboard0014.zip
pwc_0011.zip,compressed,97,97,572648,334818,0.55,0.32,237830,41.53,/home/santhosh/Desktop/audio-compressed-zips/pwc_0011.zip
pwc_0018.zip,compressed,69,69,616007,339510,0.59,0.32,276497,44.89,/home/santhosh/Desktop/audio-compressed-zips/pwc_0018.zip
LIDO_en0003.zip,compressed,11,11,361040,346849,0.34,0.33,14191,3.93,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0003.zip
LIDO_en0804.zip,compressed,26,26,377091,343709,0.36,0.33,33382,8.85,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0804.zip
LIDO_en1105.zip,compressed,76,76,580575,347185,0.55,0.33,233390,40.2,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1105.zip
LIDO_en1304.zip,compressed,63,63,468946,349835,0.45,0.33,119111,25.4,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1304.zip
LIDO_en2413.zip,compressed,8,8,355628,346240,0.34,0.33,9388,2.64,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en2413.zip
LIDO_en2900.zip,compressed,5,5,356535,348376,0.34,0.33,8159,2.29,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en2900.zip
LIDO_en_5050.zip,compressed,6,6,356180,348713,0.34,0.33,7467,2.1,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5050.zip
LIDO_en_5105.zip,compressed,38,38,449218,342727,0.43,0.33,106491,23.71,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5105.zip
LIDO_en_5110.zip,compressed,42,42,500130,347430,0.48,0.33,152700,30.53,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5110.zip
LIDO_hi0011.zip,compressed,7,7,377871,344131,0.36,0.33,33740,8.93,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0011.zip
LIDO_hi0103.zip,compressed,7,7,391121,344747,0.37,0.33,46374,11.86,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0103.zip
LIDO_hi0118.zip,compressed,8,8,414408,346737,0.4,0.33,67671,16.33,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0118.zip
LIDO_hi0121.zip,compressed,8,8,439622,346744,0.42,0.33,92878,21.13,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0121.zip
LIDO_hi0124.zip,compressed,7,7,384045,351178,0.37,0.33,32867,8.56,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0124.zip
LIDO_hi0611.zip,compressed,31,31,541934,341035,0.52,0.33,200899,37.07,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0611.zip
LIDO_hi5303.zip,compressed,10,10,402067,345100,0.38,0.33,56967,14.17,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi5303.zip
LIDO_hi_2611.zip,compressed,38,38,625948,350306,0.6,0.33,275642,44.04,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_2611.zip
LIDO_kn2403.zip,compressed,21,21,378587,346614,0.36,0.33,31973,8.45,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2403.zip
LIDO_kn2801.zip,compressed,25,25,378386,343532,0.36,0.33,34854,9.21,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2801.zip
LIDO_kn2_0805.zip,compressed,31,31,560606,348258,0.53,0.33,212348,37.88,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_0805.zip
LIDO_kn3300.zip,compressed,21,21,378827,346364,0.36,0.33,32463,8.57,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3300.zip
LIDO_maths0600_kn.zip,compressed,23,23,442163,344247,0.42,0.33,97916,22.14,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths0600_kn.zip
LIDO_maths1102_en.zip,compressed,60,60,1106842,342509,1.06,0.33,764333,69.06,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1102_en.zip
LIDO_maths1904_hi.zip,compressed,60,60,1093527,347988,1.04,0.33,745539,68.18,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1904_hi.zip
LIDO_maths2620_en.zip,compressed,35,35,654627,351028,0.62,0.33,303599,46.38,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2620_en.zip
LIDO_maths2620_kn.zip,compressed,35,35,674828,349177,0.64,0.33,325651,48.26,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2620_kn.zip
LIDO_maths2621_hi.zip,compressed,35,35,651842,342802,0.62,0.33,309040,47.41,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2621_hi.zip
LIDO_maths2621_kn.zip,compressed,35,35,674378,347987,0.64,0.33,326391,48.4,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2621_kn.zip
LIDO_maths2720_kn.zip,compressed,35,35,1800309,341372,1.72,0.33,1458937,81.04,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2720_kn.zip
LIDO_maths3003_hi.zip,compressed,35,35,2116584,342309,2.02,0.33,1774275,83.83,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3003_hi.zip
LIDO_pictureboard0007.zip,compressed,1,1,353559,350122,0.34,0.33,3437,0.97,/home/santhosh/Desktop/audio-compressed-zips/LIDO_pictureboard0007.zip
LIDO_pictureboard0011.zip,compressed,1,1,348631,347584,0.33,0.33,1047,0.3,/home/santhosh/Desktop/audio-compressed-zips/LIDO_pictureboard0011.zip
pwc_0015.zip,compressed,41,41,503837,342571,0.48,0.33,161266,32.01,/home/santhosh/Desktop/audio-compressed-zips/pwc_0015.zip
pwc_0033.zip,compressed,48,48,480996,348643,0.46,0.33,132353,27.52,/home/santhosh/Desktop/audio-compressed-zips/pwc_0033.zip
LIDO_en1200.zip,compressed,41,41,449028,360429,0.43,0.34,88599,19.73,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1200.zip
LIDO_en1801.zip,compressed,36,36,428950,351516,0.41,0.34,77434,18.05,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1801.zip
LIDO_en1916.zip,compressed,7,7,386086,359560,0.37,0.34,26526,6.87,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1916.zip
LIDO_en2201.zip,compressed,139,139,622137,353775,0.59,0.34,268362,43.14,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en2201.zip
LIDO_en_5103.zip,compressed,32,32,460575,358895,0.44,0.34,101680,22.08,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5103.zip
LIDO_hi0002.zip,compressed,7,7,415343,355866,0.4,0.34,59477,14.32,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0002.zip
LIDO_hi0110.zip,compressed,7,7,401289,352294,0.38,0.34,48995,12.21,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0110.zip
LIDO_hi0126.zip,compressed,6,6,386538,354271,0.37,0.34,32267,8.35,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0126.zip
LIDO_hi0505.zip,compressed,27,27,550525,353140,0.53,0.34,197385,35.85,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0505.zip
LIDO_hi5304.zip,compressed,11,11,426354,355356,0.41,0.34,70998,16.65,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi5304.zip
LIDO_kn2303.zip,compressed,22,22,447822,356340,0.43,0.34,91482,20.43,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2303.zip
LIDO_kn2711.zip,compressed,28,28,394689,359001,0.38,0.34,35688,9.04,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2711.zip
LIDO_kn2_0310.zip,compressed,16,16,372695,353587,0.36,0.34,19108,5.13,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_0310.zip
LIDO_kn2_0800.zip,compressed,7,7,365206,353978,0.35,0.34,11228,3.07,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_0800.zip
LIDO_maths1104_en.zip,compressed,70,70,1160653,357446,1.11,0.34,803207,69.2,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1104_en.zip
LIDO_maths1311_kn.zip,compressed,6,6,387659,357091,0.37,0.34,30568,7.89,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1311_kn.zip
LIDO_maths2621_en.zip,compressed,35,35,676611,352234,0.65,0.34,324377,47.94,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2621_en.zip
LIDO_maths3002_kn.zip,compressed,35,35,2254356,358236,2.15,0.34,1896120,84.11,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3002_kn.zip
LIDO_maths3003_en.zip,compressed,35,35,763093,353488,0.73,0.34,409605,53.68,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3003_en.zip
LIDO_maths3003_kn.zip,compressed,35,35,2187323,356669,2.09,0.34,1830654,83.69,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3003_kn.zip
LIDO_maths3005_en.zip,compressed,35,35,674715,356254,0.64,0.34,318461,47.2,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3005_en.zip
LIDO_maths3005_hi.zip,compressed,35,35,674531,351618,0.64,0.34,322913,47.87,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3005_hi.zip
LIDO_maths3005_kn.zip,compressed,35,35,2039001,361514,1.94,0.34,1677487,82.27,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3005_kn.zip
LIDO_maths3006_hi.zip,compressed,35,35,701769,357140,0.67,0.34,344629,49.11,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3006_hi.zip
LIDO_maths3006_kn.zip,compressed,35,35,2100139,361377,2,0.34,1738762,82.79,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3006_kn.zip
LIDO_maths3008_hi.zip,compressed,35,35,681031,355155,0.65,0.34,325876,47.85,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3008_hi.zip
LIDO_maths3009_hi.zip,compressed,35,35,702100,361313,0.67,0.34,340787,48.54,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3009_hi.zip
LIDO_maths3010_en.zip,compressed,35,35,708842,358839,0.68,0.34,350003,49.38,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3010_en.zip
LIDO_maths3010_kn.zip,compressed,35,35,2078884,351317,1.98,0.34,1727567,83.1,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3010_kn.zip
LIDO_maths3011_en.zip,compressed,35,35,751338,352328,0.72,0.34,399010,53.11,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3011_en.zip
LIDO_maths3011_kn.zip,compressed,35,35,1968854,353882,1.88,0.34,1614972,82.03,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3011_kn.zip
LIDO_pictureboard0002.zip,compressed,1,1,358877,357344,0.34,0.34,1533,0.43,/home/santhosh/Desktop/audio-compressed-zips/LIDO_pictureboard0002.zip
LIDO_pictureboard0005.zip,compressed,1,1,357909,355429,0.34,0.34,2480,0.69,/home/santhosh/Desktop/audio-compressed-zips/LIDO_pictureboard0005.zip
LIDO_pictureboard0009.zip,compressed,1,1,364862,361087,0.35,0.34,3775,1.03,/home/santhosh/Desktop/audio-compressed-zips/LIDO_pictureboard0009.zip
LIDO_pictureboard0010.zip,compressed,1,1,354653,352945,0.34,0.34,1708,0.48,/home/santhosh/Desktop/audio-compressed-zips/LIDO_pictureboard0010.zip
HI_HA_0070.zip,compressed,36,36,1315632,366926,1.25,0.35,948706,72.11,/home/santhosh/Desktop/audio-compressed-zips/HI_HA_0070.zip
LIDO_en0103.zip,compressed,11,11,386496,371676,0.37,0.35,14820,3.83,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0103.zip
LIDO_en1607.zip,compressed,38,38,589988,366209,0.56,0.35,223779,37.93,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1607.zip
LIDO_en3619.zip,compressed,20,20,575952,362113,0.55,0.35,213839,37.13,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en3619.zip
LIDO_en_5000.zip,compressed,7,7,377792,369367,0.36,0.35,8425,2.23,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5000.zip
LIDO_en_5034.zip,compressed,7,7,375470,367422,0.36,0.35,8048,2.14,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5034.zip
LIDO_en_5073.zip,compressed,8,8,375088,365280,0.36,0.35,9808,2.61,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5073.zip
LIDO_en_5074.zip,compressed,10,10,378908,366023,0.36,0.35,12885,3.4,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5074.zip
LIDO_en_5302.zip,compressed,22,22,491759,369498,0.47,0.35,122261,24.86,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5302.zip
LIDO_hi0400.zip,compressed,17,17,490400,367757,0.47,0.35,122643,25.01,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0400.zip
LIDO_hi0602.zip,compressed,25,25,569426,371555,0.54,0.35,197871,34.75,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0602.zip
LIDO_hi0701.zip,compressed,27,27,598850,371809,0.57,0.35,227041,37.91,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0701.zip
LIDO_hi1602.zip,compressed,28,28,670614,368176,0.64,0.35,302438,45.1,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi1602.zip
LIDO_hi1604.zip,compressed,28,28,680329,367031,0.65,0.35,313298,46.05,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi1604.zip
LIDO_hi_3612.zip,compressed,25,25,628481,369433,0.6,0.35,259048,41.22,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_3612.zip
LIDO_hi_5002.zip,compressed,25,25,575433,370976,0.55,0.35,204457,35.53,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_5002.zip
LIDO_kn1703.zip,compressed,23,23,388057,363969,0.37,0.35,24088,6.21,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn1703.zip
LIDO_kn2405.zip,compressed,15,15,393939,372239,0.38,0.35,21700,5.51,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2405.zip
LIDO_kn2802.zip,compressed,26,26,396093,361840,0.38,0.35,34253,8.65,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2802.zip
LIDO_kn2_0319.zip,compressed,28,28,509311,366074,0.49,0.35,143237,28.12,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_0319.zip
LIDO_kn2_1504.zip,compressed,35,35,731123,365662,0.7,0.35,365461,49.99,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1504.zip
LIDO_kn3709.zip,compressed,19,19,514082,369398,0.49,0.35,144684,28.14,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3709.zip
LIDO_kn4205.zip,compressed,17,17,518573,364696,0.49,0.35,153877,29.67,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4205.zip
LIDO_kn4506.zip,compressed,14,14,379976,367246,0.36,0.35,12730,3.35,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn4506.zip
LIDO_maths1101_kn.zip,compressed,60,60,3340780,364670,3.19,0.35,2976110,89.08,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1101_kn.zip
LIDO_maths1112_kn.zip,compressed,53,53,1622210,368712,1.55,0.35,1253498,77.27,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1112_kn.zip
LIDO_maths1311_en.zip,compressed,6,6,406306,366595,0.39,0.35,39711,9.77,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths1311_en.zip
LIDO_maths2721_en.zip,compressed,35,35,716499,366850,0.68,0.35,349649,48.8,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths2721_en.zip
LIDO_maths3000_hi.zip,compressed,36,36,800180,367826,0.76,0.35,432354,54.03,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3000_hi.zip
LIDO_maths3007_hi.zip,compressed,35,35,1983013,372179,1.89,0.35,1610834,81.23,/home/santhosh/Desktop/audio-compressed-zips/LIDO_maths3007_hi.zip
LIDO_pictureboard0008.zip,compressed,1,1,373870,368115,0.36,0.35,5755,1.54,/home/santhosh/Desktop/audio-compressed-zips/LIDO_pictureboard0008.zip
pictureboard0008.zip,compressed,1,1,373870,368115,0.36,0.35,5755,1.54,/home/santhosh/Desktop/audio-compressed-zips/pictureboard0008.zip
pwc_0000.zip,compressed,35,35,523098,364462,0.5,0.35,158636,30.33,/home/santhosh/Desktop/audio-compressed-zips/pwc_0000.zip
pwc_0029.zip,compressed,65,65,553624,365737,0.53,0.35,187887,33.94,/home/santhosh/Desktop/audio-compressed-zips/pwc_0029.zip
HI_HA_0074.zip,compressed,50,50,1405115,377216,1.34,0.36,1027899,73.15,/home/santhosh/Desktop/audio-compressed-zips/HI_HA_0074.zip
LIDO_en0100.zip,compressed,11,11,391528,377073,0.37,0.36,14455,3.69,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en0100.zip
LIDO_en1708.zip,compressed,45,45,542856,382331,0.52,0.36,160525,29.57,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1708.zip
LIDO_en1807.zip,compressed,45,45,458666,379053,0.44,0.36,79613,17.36,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en1807.zip
LIDO_en_5069.zip,compressed,9,9,386599,376427,0.37,0.36,10172,2.63,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5069.zip
LIDO_en_5072.zip,compressed,10,10,393807,382274,0.38,0.36,11533,2.93,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5072.zip
LIDO_en_5077.zip,compressed,8,8,386780,375375,0.37,0.36,11405,2.95,/home/santhosh/Desktop/audio-compressed-zips/LIDO_en_5077.zip
LIDO_hi0308.zip,compressed,19,19,523396,377774,0.5,0.36,145622,27.82,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi0308.zip
LIDO_hi_3614.zip,compressed,38,38,693195,375454,0.66,0.36,317741,45.84,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_3614.zip
LIDO_hi_3703.zip,compressed,34,34,660226,374800,0.63,0.36,285426,43.23,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_3703.zip
LIDO_hi_3704.zip,compressed,16,16,644233,373571,0.61,0.36,270662,42.01,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_3704.zip
LIDO_hi_5004.zip,compressed,17,17,620377,375895,0.59,0.36,244482,39.41,/home/santhosh/Desktop/audio-compressed-zips/LIDO_hi_5004.zip
LIDO_kn1901.zip,compressed,26,26,403537,380373,0.38,0.36,23164,5.74,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn1901.zip
LIDO_kn2_1403.zip,compressed,40,40,668317,377623,0.64,0.36,290694,43.5,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1403.zip
LIDO_kn2_1704.zip,compressed,37,37,696679,380019,0.66,0.36,316660,45.45,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn2_1704.zip
LIDO_kn3100.zip,compressed,5,5,385332,375148,0.37,0.36,10184,2.64,/home/santhosh/Desktop/audio-compressed-zips/LIDO_kn3100.zip
